order_item_id,order_id,product_id,quantity,unit_price
OI0016004,ORD005338,PRD0070,29,225.75
OI0016005,ORD005338,PRD0057,6,163.07
OI0016006,ORD005339,PRD0002,30,172.3
OI0016007,ORD005339,PRD0082,17,109.81
OI0016008,ORD005339,PRD0103,7,124.22
OI0016009,ORD005339,PRD0065,39,120.88
OI0016010,ORD005340,PRD0144,-32,190.91
OI0016011,ORD005340,PRD0145,2,92.02
OI0016012,ORD005341,PRD0046,33,105.44
OI0016013,ORD005341,PRD0031,19,30.67
OI0016014,ORD005342,PRD0103,24,124.22
OI0016015,ORD005342,PRD0047,1,157.02
OI0016016,ORD005342,PRD999,32,148.98
OI0016017,ORD005342,PRD0122,32,18.49
OI0016018,ORD005342,PRD0013,3,202.19
OI0016019,ORD005343,PRD0148,8,127.25
OI0016020,ORD005344,PRD0072,2,230.67
OI0016021,ORD005344,PRD0048,7,221.86
OI0016022,ORD005344,PRD0029,35,203.27
OI0016023,ORD005345,PRD0101,18,119.36
OI0016024,ORD005345,PRD0014,7,23.8
OI0016025,ORD005346,PRD0070,31,225.75
OI0016026,ORD005346,PRD0076,4,28.95
OI0016027,ORD005347,PRD0003,29,72.4
OI0016028,ORD005347,PRD0031,33,30.67
OI0016029,ORD005347,PRD0142,37,15.65
OI0016030,ORD005348,PRD0126,11,35.6
OI0016031,ORD005348,PRD0098,7,38.66
OI0016032,ORD005348,PRD0142,39,15.65
OI0016033,ORD005348,PRD0136,22,5.82
OI0016034,ORD005349,PRD0013,8,202.19
OI0016035,ORD005349,PRD0077,1,121.36
OI0016036,ORD005349,PRD0013,10,202.19
OI0016037,ORD005349,PRD0094,18,30.93
OI0016038,ORD005349,PRD0116,14,227.68
OI0016039,ORD005350,PRD0145,7,92.02
OI0016040,ORD005350,PRD0137,5,60.23
OI0016041,ORD005350,PRD0010,18,6.66
OI0016042,ORD005350,PRD0079,5,153.34
OI0016043,ORD005351,PRD0004,35,27.44
OI0016044,ORD005351,PRD0127,25,116.1
OI0016045,ORD005351,PRD0111,36,83.5
OI0016046,ORD005351,PRD0100,3,36.13
OI0016047,ORD005351,PRD0136,35,5.82
OI0016048,ORD005352,PRD0134,35,26.01
OI0016049,ORD005352,PRD0105,18,220.36
OI0016050,ORD005352,PRD0059,20,201.86
OI0016051,ORD005352,PRD0127,20,116.1
OI0016052,ORD005352,PRD0101,25,119.36
OI0016053,ORD005353,PRD0023,4,138.23
OI0016054,ORD005353,PRD0136,34,5.82
OI0016055,ORD005353,PRD0111,5,83.5
OI0016056,ORD005353,PRD999,23,172.7
OI0016057,ORD005353,PRD0072,3,230.67
OI0016058,ORD005354,PRD0001,3,115.82
OI0016059,ORD005354,PRD0093,39,66.58
OI0016060,ORD005355,PRD0079,27,153.34
OI0016061,ORD005355,PRD0013,13,202.19
OI0016062,ORD005355,PRD0005,26,143.43
OI0016063,ORD005355,PRD0126,28,35.6
OI0016064,ORD005355,PRD0125,13,149.25
OI0016065,ORD005356,PRD0068,3,29.13
OI0016066,ORD005356,PRD0049,22,178.36
OI0016067,ORD005356,PRD0122,40,18.49
OI0016068,ORD005356,PRD0129,6,171.21
OI0016069,ORD005357,PRD0111,14,83.5
OI0016070,ORD005358,PRD000,15,171.79
OI0016071,ORD005359,PRD0027,7,38.21
OI0016072,ORD005359,PRD0118,30,113.75
OI0016073,ORD005359,PRD0041,8,74.92
OI0016074,ORD005359,PRD0110,20,237.89
OI0016075,ORD005360,PRD0086,18,218.7
OI0016076,ORD005360,PRD0134,39,26.01
OI0016077,ORD005361,PRD0014,11,23.8
OI0016078,ORD005361,PRD0062,35,239.86
OI0016079,ORD005362,PRD0144,36,190.91
OI0016080,ORD005362,PRD0096,27,78.52
OI0016081,ORD005363,PRD0118,-22,113.75
OI0016082,ORD005363,PRD0022,18,35.83
OI0016083,ORD005363,PRD0067,11,172.46
OI0016084,ORD005363,PRD0088,13,54.55
OI0016085,ORD005363,PRD0124,10,45.26
OI0016086,ORD005364,PRD0121,40,231.51
OI0016087,ORD005365,PRD0121,24,231.51
OI0016088,ORD005366,PRD0036,31,191.05
OI0016089,ORD005367,PRD0072,30,230.67
OI0016090,ORD005367,PRD0067,13,172.46
OI0016091,ORD005367,PRD0102,2,215.21
OI0016092,ORD005368,PRD0142,23,15.65
OI0016093,ORD005369,PRD0042,31,34.49
OI0016094,ORD005370,PRD0042,11,34.49
OI0016095,ORD005371,PRD0131,27,31.12
OI0016096,ORD005371,PRD0022,37,35.83
OI0016097,ORD005371,PRD0140,37,180.3
OI0016098,ORD005371,PRD0131,29,31.12
OI0016099,ORD005372,PRD0028,24,98.85
OI0016100,ORD005372,PRD0045,11,7.03
OI0016101,ORD005373,PRD0039,29,41.02
OI0016102,ORD005373,PRD0116,30,227.68
OI0016103,ORD005373,PRD0109,1,119.42
OI0016104,ORD005373,PRD0022,18,35.83
OI0016105,ORD005373,PRD9999,9,46.05
OI0016106,ORD005374,PRD0043,14,154.31
OI0016107,ORD005375,PRD0140,12,180.3
OI0016108,ORD005376,PRD0018,16,211.58
OI0016109,ORD005376,PRD0072,-12,230.67
OI0016110,ORD005377,PRD0110,5,237.89
OI0016111,ORD005377,PRD0061,15,123.38
OI0016112,ORD005377,PRD0050,29,176.43
OI0016113,ORD005377,PRD0103,4,124.22
OI0016114,ORD005377,PRD0127,38,116.1
OI0016115,ORD005378,PRD0012,7,114.28
OI0016116,ORD005378,PRD0121,27,231.51
OI0016117,ORD005378,PRD0148,8,127.25
OI0016118,ORD005378,PRD0086,19,218.7
OI0016119,ORD005379,PRD0072,23,230.67
OI0016120,ORD005379,PRD0121,3,231.51
OI0016121,ORD005380,PRD0044,8,142.63
OI0016122,ORD005380,PRD0025,8,79.83
OI0016123,ORD005380,PRD0020,21,7.41
OI0016124,ORD005380,PRD0118,13,113.75
OI0016125,ORD005381,PRD0043,6,154.31
OI0016126,ORD005381,PRD0085,3,63.68
OI0016127,ORD005381,PRD0059,7,201.86
OI0016128,ORD005382,PRD0024,12,87.52
OI0016129,ORD005382,PRD0143,35,205.5
OI0016130,ORD005382,PRD0096,26,78.52
OI0016131,ORD005382,PRD0099,24,16.05
OI0016132,ORD005383,PRD0048,19,221.86
OI0016133,ORD005383,PRD0021,3,92.86
OI0016134,ORD005383,PRD0120,19,91.06
OI0016135,ORD005383,PRD0030,10,101.78
OI0016136,ORD005384,PRD0003,9,72.4
OI0016137,ORD005384,PRD0135,36,148.62
OI0016138,ORD005384,PRD0145,-10,92.02
OI0016139,ORD005384,PRD0026,16,173.51
OI0016140,ORD005385,PRD0004,33,27.44
OI0016141,ORD005385,PRD0098,6,38.66
OI0016142,ORD005385,PRD0004,39,27.44
OI0016143,ORD005385,PRD0053,35,122.42
OI0016144,ORD005385,PRD0003,35,72.4
OI0016145,ORD005386,PRD0089,13,150.86
OI0016146,ORD005386,PRD0080,8,78.97
OI0016147,ORD005386,PRD0050,23,176.43
OI0016148,ORD005387,PRD0121,16,231.51
OI0016149,ORD005387,PRD0038,19,222.91
OI0016150,ORD005387,PRD0052,8,207.39
OI0016151,ORD005387,PRD0033,7,49.71
OI0016152,ORD005387,PRD0093,38,66.58
OI0016153,ORD005388,PRD0067,13,172.46
OI0016154,ORD005388,PRD0012,24,114.28
OI0016155,ORD005389,PRD0081,40,47.37
OI0016156,ORD005389,PRD0080,11,78.97
OI0016157,ORD005390,PRD0128,37,123.35
OI0016158,ORD005390,PRD0097,39,166.76
OI0016159,ORD005390,PRD0018,37,211.58
OI0016160,ORD005390,PRD0044,24,142.63
OI0016161,ORD005390,PRD0138,28,105.95
OI0016162,ORD005391,PRD0116,17,227.68
OI0016163,ORD005391,PRD0122,20,18.49
OI0016164,ORD005391,PRD0077,8,121.36
OI0016165,ORD005392,PRD0130,7,40.15
OI0016166,ORD005392,PRD0012,18,114.28
OI0016167,ORD005393,PRD0104,17,165.96
OI0016168,ORD005394,PRD0147,13,123.59
OI0016169,ORD005394,PRD0125,3,149.25
OI0016170,ORD005394,PRD0144,26,190.91
OI0016171,ORD005394,PRD0141,32,106.53
OI0016172,ORD005395,PRD0089,2,150.86
OI0016173,ORD005395,PRD0143,23,205.5
OI0016174,ORD005395,PRD0035,39,236.05
OI0016175,ORD005395,PRD0061,38,123.38
OI0016176,ORD005396,PRD0106,9,22.39
OI0016177,ORD005396,PRD0112,25,160.95
OI0016178,ORD005396,PRD0047,37,157.02
OI0016179,ORD005397,PRD0086,21,218.7
OI0016180,ORD005397,PRD0029,22,203.27
OI0016181,ORD005397,PRD0002,9,172.3
OI0016182,ORD005397,PRD0009,26,38.6
OI0016183,ORD005397,PRD0114,21,122.24
OI0016184,ORD005398,PRD0059,13,201.86
OI0016185,ORD005398,PRD0145,18,92.02
OI0016186,ORD005399,PRD0007,9,82.58
OI0016187,ORD005400,PRD0033,4,49.71
OI0016188,ORD005400,PRD0039,9,41.02
OI0016189,ORD005400,PRD0012,38,114.28
OI0016190,ORD005400,PRD0041,3,74.92
OI0016191,ORD005400,PRD0123,13,236.61
OI0016192,ORD005401,PRD0143,27,205.5
OI0016193,ORD005402,PRD0009,39,38.6
OI0016194,ORD005402,PRD0022,17,35.83
OI0016195,ORD005402,PRD0109,28,119.42
OI0016196,ORD005402,PRD0126,33,35.6
OI0016197,ORD005402,PRD0047,13,157.02
OI0016198,ORD005403,PRD0130,2,40.15
OI0016199,ORD005404,PRD0076,23,28.95
OI0016200,ORD005405,PRD0123,25,236.61
OI0016201,ORD005405,PRD0124,16,45.26
OI0016202,ORD005405,PRD0101,13,119.36
OI0016203,ORD005405,PRD0124,30,45.26
OI0016204,ORD005405,PRD0029,14,203.27
OI0016205,ORD005406,PRD0095,18,72.24
OI0016206,ORD005406,PRD0147,17,123.59
OI0016207,ORD005406,PRD0036,40,191.05
OI0016208,ORD005406,PRD0015,12,31.62
OI0016209,ORD005406,PRD0079,5,153.34
OI0016210,ORD005407,PRD0080,27,78.97
OI0016211,ORD005407,PRD0084,-25,40.42
OI0016212,ORD005408,PRD0053,34,122.42
OI0016213,ORD005408,PRD0020,7,7.41
OI0016214,ORD005409,PRD0033,21,49.71
OI0016215,ORD005410,PRD0059,24,201.86
OI0016216,ORD005410,PRD0048,24,221.86
OI0016217,ORD005411,PRD000,36,116.4
OI0016218,ORD005411,PRD0050,20,176.43
OI0016219,ORD005411,PRD0045,14,7.03
OI0016220,ORD005411,PRD0069,37,54.19
OI0016221,ORD005411,PRD0039,20,41.02
OI0016222,ORD005412,PRD0038,2,222.91
OI0016223,ORD005412,PRD0033,17,49.71
OI0016224,ORD005412,PRD0113,3,176.91
OI0016225,ORD005412,PRD0090,36,72.4
OI0016226,ORD005413,PRD0022,26,35.83
OI0016227,ORD005413,PRD0086,26,218.7
OI0016228,ORD005413,PRD0034,37,69.78
OI0016229,ORD005413,PRD0125,31,149.25
OI0016230,ORD005414,PRD0084,30,40.42
OI0016231,ORD005414,PRD0028,29,98.85
OI0016232,ORD005414,PRD0019,19,188.65
OI0016233,ORD005414,PRD0028,1,98.85
OI0016234,ORD005415,PRD0019,26,188.65
OI0016235,ORD005415,PRD0033,6,49.71
OI0016236,ORD005416,PRD0036,35,191.05
OI0016237,ORD005416,PRD0020,6,7.41
OI0016238,ORD005416,PRD0113,36,176.91
OI0016239,ORD005416,PRD0062,27,239.86
OI0016240,ORD005416,PRD0009,26,38.6
OI0016241,ORD005417,PRD0011,7,190.23
OI0016242,ORD005417,PRD0017,32,191.07
OI0016243,ORD005418,PRD0115,27,102.09
OI0016244,ORD005419,PRD0088,19,54.55
OI0016245,ORD005419,PRD0050,13,176.43
OI0016246,ORD005420,PRD0010,19,6.66
OI0016247,ORD005420,PRD0113,33,176.91
OI0016248,ORD005420,PRD0055,14,122.67
OI0016249,ORD005420,PRD0005,25,143.43
OI0016250,ORD005420,PRD999,12,237.41
OI0016251,ORD005421,PRD0061,3,123.38
OI0016252,ORD005421,PRD0121,8,231.51
OI0016253,ORD005421,PRD0062,10,239.86
OI0016254,ORD005422,PRD0090,29,72.4
OI0016255,ORD005423,PRD0132,9,115.18
OI0016256,ORD005423,PRD0100,16,36.13
OI0016257,ORD005424,PRD0079,-25,153.34
OI0016258,ORD005424,PRD0112,32,160.95
OI0016259,ORD005424,PRD0027,1,38.21
OI0016260,ORD005424,PRD999,35,99.23
OI0016261,ORD005424,PRD0073,9,68.46
OI0016262,ORD005425,PRD0039,24,41.02
OI0016263,ORD005425,PRD0060,28,47.82
OI0016264,ORD005425,PRD0050,19,176.43
OI0016265,ORD005425,PRD0135,33,148.62
OI0016266,ORD005426,PRD0070,24,225.75
OI0016267,ORD005426,PRD0140,6,180.3
OI0016268,ORD005427,PRD0033,36,49.71
OI0016269,ORD005427,PRD0067,30,172.46
OI0016270,ORD005427,PRD0078,12,105.62
OI0016271,ORD005427,PRD0145,35,92.02
OI0016272,ORD005428,PRD0118,12,113.75
OI0016273,ORD005428,PRD9999,26,191.55
OI0016274,ORD005429,PRD0038,17,222.91
OI0016275,ORD005430,PRD0010,30,6.66
OI0016276,ORD005430,PRD0122,37,18.49
OI0016277,ORD005431,PRD0141,7,106.53
OI0016278,ORD005431,PRD0008,33,87.17
OI0016279,ORD005431,PRD0064,34,230.86
OI0016280,ORD005431,PRD0105,6,220.36
OI0016281,ORD005432,PRD999,15,62.28
OI0016282,ORD005432,PRD0117,23,90.73
OI0016283,ORD005432,PRD0147,22,123.59
OI0016284,ORD005433,PRD0101,35,119.36
OI0016285,ORD005433,PRD0128,7,123.35
OI0016286,ORD005433,PRD0045,6,7.03
OI0016287,ORD005433,PRD0031,16,30.67
OI0016288,ORD005433,PRD0021,26,92.86
OI0016289,ORD005434,PRD0076,-7,28.95
OI0016290,ORD005434,PRD0048,7,221.86
OI0016291,ORD005434,PRD0133,30,216.9
OI0016292,ORD005435,PRD0039,20,41.02
OI0016293,ORD005435,PRD0098,19,38.66
OI0016294,ORD005435,PRD0068,26,29.13
OI0016295,ORD005436,PRD0010,12,6.66
OI0016296,ORD005437,PRD0091,32,175.98
OI0016297,ORD005437,PRD0136,10,5.82
OI0016298,ORD005437,PRD0053,36,122.42
OI0016299,ORD005437,PRD0051,-28,24.49
OI0016300,ORD005438,PRD0061,7,123.38
OI0016301,ORD005438,PRD0032,29,206.97
OI0016302,ORD005438,PRD0149,34,233.51
OI0016303,ORD005438,PRD0073,10,68.46
OI0016304,ORD005439,PRD0029,14,203.27
OI0016305,ORD005439,PRD0078,40,105.62
OI0016306,ORD005439,PRD0027,9,38.21
OI0016307,ORD005440,PRD0001,18,115.82
OI0016308,ORD005440,PRD0053,39,122.42
OI0016309,ORD005440,PRD0055,8,122.67
OI0016310,ORD005441,PRD0116,19,227.68
OI0016311,ORD005442,PRD000,20,48.01
OI0016312,ORD005442,PRD0149,10,233.51
OI0016313,ORD005442,PRD0105,31,220.36
OI0016314,ORD005442,PRD0082,33,109.81
OI0016315,ORD005443,PRD0031,40,30.67
OI0016316,ORD005444,PRD0063,7,139.58
OI0016317,ORD005444,PRD0149,30,233.51
OI0016318,ORD005445,PRD0144,32,190.91
OI0016319,ORD005445,PRD0116,17,227.68
OI0016320,ORD005445,PRD0079,32,153.34
OI0016321,ORD005445,PRD0040,39,179.3
OI0016322,ORD005446,PRD0001,17,115.82
OI0016323,ORD005446,PRD0124,19,45.26
OI0016324,ORD005446,PRD0096,33,78.52
OI0016325,ORD005446,PRD0142,2,15.65
OI0016326,ORD005446,PRD0099,10,16.05
OI0016327,ORD005447,PRD0058,11,182.31
OI0016328,ORD005447,PRD0039,21,41.02
OI0016329,ORD005447,PRD0091,11,175.98
OI0016330,ORD005447,PRD0043,15,154.31
OI0016331,ORD005448,PRD0120,16,91.06
OI0016332,ORD005449,PRD0112,35,160.95
OI0016333,ORD005449,PRD0116,34,227.68
OI0016334,ORD005449,PRD0129,12,171.21
OI0016335,ORD005450,PRD0150,24,124.38
OI0016336,ORD005450,PRD0074,17,95.86
OI0016337,ORD005451,PRD0044,18,142.63
OI0016338,ORD005452,PRD0138,13,105.95
OI0016339,ORD005452,PRD0104,6,165.96
OI0016340,ORD005452,PRD0063,9,139.58
OI0016341,ORD005453,PRD0046,12,105.44
OI0016342,ORD005453,PRD0090,10,72.4
OI0016343,ORD005453,PRD0098,-1,38.66
OI0016344,ORD005454,PRD0042,29,34.49
OI0016345,ORD005454,PRD0117,26,90.73
OI0016346,ORD005454,PRD0134,5,26.01
OI0016347,ORD005455,PRD0060,3,47.82
OI0016348,ORD005455,PRD0118,36,113.75
OI0016349,ORD005455,PRD0061,3,123.38
OI0016350,ORD005456,PRD0084,19,40.42
OI0016351,ORD005456,PRD0097,28,166.76
OI0016352,ORD005456,PRD0125,26,149.25
OI0016353,ORD005457,PRD0140,25,180.3
OI0016354,ORD005457,PRD0046,33,105.44
OI0016355,ORD005457,PRD0081,34,47.37
OI0016356,ORD005457,PRD0013,4,202.19
OI0016357,ORD005458,PRD0131,10,31.12
OI0016358,ORD005458,PRD0110,20,237.89
OI0016359,ORD005459,PRD0071,23,189.96
OI0016360,ORD005459,PRD0048,20,221.86
OI0016361,ORD005460,PRD0105,15,220.36
OI0016362,ORD005460,PRD0030,14,101.78
OI0016363,ORD005460,PRD0021,27,92.86
OI0016364,ORD005460,PRD0094,23,30.93
OI0016365,ORD005460,PRD0011,13,190.23
OI0016366,ORD005461,PRD0108,24,29.96
OI0016367,ORD005462,PRD0145,37,92.02
OI0016368,ORD005463,PRD0100,23,36.13
OI0016369,ORD005463,PRD0014,18,23.8
OI0016370,ORD005464,PRD0039,13,41.02
OI0016371,ORD005464,PRD0037,29,226.8
OI0016372,ORD005465,PRD0038,6,222.91
OI0016373,ORD005465,PRD0058,26,182.31
OI0016374,ORD005465,PRD0044,16,142.63
OI0016375,ORD005465,PRD0073,2,68.46
OI0016376,ORD005466,PRD0028,16,98.85
OI0016377,ORD005466,PRD0135,25,148.62
OI0016378,ORD005467,PRD0096,18,78.52
OI0016379,ORD005467,PRD0021,12,92.86
OI0016380,ORD005467,PRD0130,-13,40.15
OI0016381,ORD005467,PRD0070,14,225.75
OI0016382,ORD005468,PRD0051,21,24.49
OI0016383,ORD005468,PRD0141,11,106.53
OI0016384,ORD005469,PRD0093,3,66.58
OI0016385,ORD005469,PRD0125,37,149.25
OI0016386,ORD005469,PRD0124,20,45.26
OI0016387,ORD005469,PRD0144,5,190.91
OI0016388,ORD005470,PRD0142,16,15.65
OI0016389,ORD005470,PRD0098,10,38.66
OI0016390,ORD005470,PRD0030,38,101.78
OI0016391,ORD005470,PRD0149,31,233.51
OI0016392,ORD005471,PRD0015,29,31.62
OI0016393,ORD005471,PRD0038,40,222.91
OI0016394,ORD005472,PRD0090,21,72.4
OI0016395,ORD005473,PRD0040,4,179.3
OI0016396,ORD005474,PRD0026,4,173.51
OI0016397,ORD005474,PRD0044,22,142.63
OI0016398,ORD005475,PRD0045,23,7.03
OI0016399,ORD005476,PRD0127,34,116.1
OI0016400,ORD005476,PRD0061,16,123.38
OI0016401,ORD005476,PRD0090,8,72.4
OI0016402,ORD005476,PRD0147,18,123.59
OI0016403,ORD005476,PRD0099,19,16.05
OI0016404,ORD005477,PRD0036,33,191.05
OI0016405,ORD005477,PRD0118,37,113.75
OI0016406,ORD005477,PRD0131,2,31.12
OI0016407,ORD005477,PRD0064,36,230.86
OI0016408,ORD005477,PRD0092,37,57.63
OI0016409,ORD005478,PRD0142,34,15.65
OI0016410,ORD005478,PRD0121,28,231.51
OI0016411,ORD005479,PRD0035,7,236.05
OI0016412,ORD005479,PRD0112,28,160.95
OI0016413,ORD005480,PRD0084,37,40.42
OI0016414,ORD005480,PRD0016,3,191.36
OI0016415,ORD005480,PRD0008,31,87.17
OI0016416,ORD005480,PRD0111,-9,83.5
OI0016417,ORD005480,PRD0140,27,180.3
OI0016418,ORD005481,PRD0105,38,220.36
OI0016419,ORD005481,PRD0109,7,119.42
OI0016420,ORD005481,PRD0096,24,78.52
OI0016421,ORD005481,PRD0127,23,116.1
OI0016422,ORD005481,PRD0041,25,74.92
OI0016423,ORD005482,PRD0022,18,35.83
OI0016424,ORD005482,PRD999,32,38.23
OI0016425,ORD005483,PRD0137,34,60.23
OI0016426,ORD005483,PRD0037,34,226.8
OI0016427,ORD005484,PRD0059,36,201.86
OI0016428,ORD005484,PRD0060,31,47.82
OI0016429,ORD005484,PRD0007,29,82.58
OI0016430,ORD005484,PRD0124,2,45.26
OI0016431,ORD005485,PRD0134,35,26.01
OI0016432,ORD005485,PRD0080,13,78.97
OI0016433,ORD005486,PRD0040,18,179.3
OI0016434,ORD005486,PRD0053,27,122.42
OI0016435,ORD005486,PRD0136,22,5.82
OI0016436,ORD005486,PRD0047,22,157.02
OI0016437,ORD005487,PRD0049,13,178.36
OI0016438,ORD005487,PRD0013,40,202.19
OI0016439,ORD005488,PRD0079,8,153.34
OI0016440,ORD005488,PRD0087,2,40.72
OI0016441,ORD005489,PRD0117,40,90.73
OI0016442,ORD005489,PRD0129,35,171.21
OI0016443,ORD005489,PRD0092,11,57.63
OI0016444,ORD005490,PRD0082,40,109.81
OI0016445,ORD005490,PRD0143,16,205.5
OI0016446,ORD005490,PRD0052,15,207.39
OI0016447,ORD005490,PRD0107,12,140.4
OI0016448,ORD005490,PRD0129,25,171.21
OI0016449,ORD005491,PRD0096,38,78.52
OI0016450,ORD005491,PRD0009,1,38.6
OI0016451,ORD005491,PRD0119,29,39.29
OI0016452,ORD005491,PRD0010,2,6.66
OI0016453,ORD005492,PRD0115,22,102.09
OI0016454,ORD005492,PRD0058,15,182.31
OI0016455,ORD005492,PRD0016,33,191.36
OI0016456,ORD005492,PRD0025,14,79.83
OI0016457,ORD005492,PRD0071,34,189.96
OI0016458,ORD005493,PRD0144,8,190.91
OI0016459,ORD005493,PRD0015,31,31.62
OI0016460,ORD005493,PRD0140,10,180.3
OI0016461,ORD005494,PRD0125,16,149.25
OI0016462,ORD005494,PRD0013,38,202.19
OI0016463,ORD005494,PRD0035,39,236.05
OI0016464,ORD005495,PRD0033,36,49.71
OI0016465,ORD005495,PRD0149,23,233.51
OI0016466,ORD005495,PRD0087,38,40.72
OI0016467,ORD005496,PRD0052,30,207.39
OI0016468,ORD005497,PRD0123,36,236.61
OI0016469,ORD005497,PRD0011,10,190.23
OI0016470,ORD005498,PRD0068,11,29.13
OI0016471,ORD005498,PRD0003,35,72.4
OI0016472,ORD005498,PRD0084,32,40.42
OI0016473,ORD005498,PRD0148,37,127.25
OI0016474,ORD005498,PRD0114,13,122.24
OI0016475,ORD005499,PRD0081,18,47.37
OI0016476,ORD005499,PRD0148,39,127.25
OI0016477,ORD005500,PRD0021,10,92.86
OI0016478,ORD005501,PRD0142,1,15.65
OI0016479,ORD005501,PRD0033,9,49.71
OI0016480,ORD005501,PRD0023,22,138.23
OI0016481,ORD005501,PRD0003,6,72.4
OI0016482,ORD005501,PRD0032,7,206.97
OI0016483,ORD005502,PRD0047,36,157.02
OI0016484,ORD005502,PRD0073,11,68.46
OI0016485,ORD005502,PRD0009,25,38.6
OI0016486,ORD005503,PRD0070,37,225.75
OI0016487,ORD005503,PRD0005,32,143.43
OI0016488,ORD005503,PRD0104,8,165.96
OI0016489,ORD005503,PRD0020,32,7.41
OI0016490,ORD005504,PRD0092,24,57.63
OI0016491,ORD005504,PRD0025,19,79.83
OI0016492,ORD005504,PRD0111,27,83.5
OI0016493,ORD005504,PRD0088,18,54.55
OI0016494,ORD005504,PRD0032,21,206.97
OI0016495,ORD005505,PRD0078,10,105.62
OI0016496,ORD005505,PRD0078,38,105.62
OI0016497,ORD005505,PRD0078,35,105.62
OI0016498,ORD005505,PRD999,19,193.56
OI0016499,ORD005506,PRD0061,20,123.38
OI0016500,ORD005506,PRD0145,6,92.02
OI0016501,ORD005506,PRD0139,23,18.24
OI0016502,ORD005506,PRD0089,10,150.86
OI0016503,ORD005506,PRD0075,18,173.74
OI0016504,ORD005507,PRD0113,27,176.91
OI0016505,ORD005507,PRD0100,7,36.13
OI0016506,ORD005508,PRD0069,7,54.19
OI0016507,ORD005509,PRD0058,24,182.31
OI0016508,ORD005510,PRD0130,40,40.15
OI0016509,ORD005510,PRD0011,18,190.23
OI0016510,ORD005510,PRD0019,11,188.65
OI0016511,ORD005510,PRD0001,14,115.82
OI0016512,ORD005511,PRD0040,6,179.3
OI0016513,ORD005511,PRD000,23,198.1
OI0016514,ORD005512,PRD0054,26,58.91
OI0016515,ORD005512,PRD0011,3,190.23
OI0016516,ORD005513,PRD0077,1,121.36
OI0016517,ORD005513,PRD0077,21,121.36
OI0016518,ORD005513,PRD0006,14,140.22
OI0016519,ORD005513,PRD0037,34,226.8
OI0016520,ORD005514,PRD0024,40,87.52
OI0016521,ORD005514,PRD0070,22,225.75
OI0016522,ORD005514,PRD0094,3,30.93
OI0016523,ORD005514,PRD0147,9,123.59
OI0016524,ORD005515,PRD0110,9,237.89
OI0016525,ORD005515,PRD0044,20,142.63
OI0016526,ORD005515,PRD0148,33,127.25
OI0016527,ORD005515,PRD0057,13,163.07
OI0016528,ORD005516,PRD0004,35,27.44
OI0016529,ORD005516,PRD0057,28,163.07
OI0016530,ORD005516,PRD0148,30,127.25
OI0016531,ORD005517,PRD0037,36,226.8
OI0016532,ORD005517,PRD0150,31,124.38
OI0016533,ORD005517,PRD0005,19,143.43
OI0016534,ORD005517,PRD0097,7,166.76
OI0016535,ORD005518,PRD0043,10,154.31
OI0016536,ORD005519,PRD0137,12,60.23
OI0016537,ORD005519,PRD0082,39,109.81
OI0016538,ORD005520,PRD0077,2,121.36
OI0016539,ORD005521,PRD0147,20,123.59
OI0016540,ORD005521,PRD0111,8,83.5
OI0016541,ORD005521,PRD0065,30,120.88
OI0016542,ORD005522,PRD0041,38,74.92
OI0016543,ORD005523,PRD0110,37,237.89
OI0016544,ORD005523,PRD0141,11,106.53
OI0016545,ORD005523,PRD0044,13,142.63
OI0016546,ORD005523,PRD0045,19,7.03
OI0016547,ORD005523,PRD0141,29,106.53
OI0016548,ORD005524,PRD0038,13,222.91
OI0016549,ORD005524,PRD0115,10,102.09
OI0016550,ORD005524,PRD0036,28,191.05
OI0016551,ORD005525,PRD0115,26,102.09
OI0016552,ORD005525,PRD0013,6,202.19
OI0016553,ORD005526,PRD0057,36,163.07
OI0016554,ORD005527,PRD0043,24,154.31
OI0016555,ORD005528,PRD0047,10,157.02
OI0016556,ORD005529,PRD0062,13,239.86
OI0016557,ORD005529,PRD0055,25,122.67
OI0016558,ORD005529,PRD0083,34,19.93
OI0016559,ORD005530,PRD0116,9,227.68
OI0016560,ORD005530,PRD0039,29,41.02
OI0016561,ORD005530,PRD0082,32,109.81
OI0016562,ORD005530,PRD0035,21,236.05
OI0016563,ORD005530,PRD0090,29,72.4
OI0016564,ORD005531,PRD0026,10,173.51
OI0016565,ORD005531,PRD0080,9,78.97
OI0016566,ORD005531,PRD0060,9,47.82
OI0016567,ORD005532,PRD0059,34,201.86
OI0016568,ORD005532,PRD0087,34,40.72
OI0016569,ORD005532,PRD0069,39,54.19
OI0016570,ORD005533,PRD0053,7,122.42
OI0016571,ORD005534,PRD0034,21,69.78
OI0016572,ORD005534,PRD0087,22,40.72
OI0016573,ORD005534,PRD0101,16,119.36
OI0016574,ORD005534,PRD0054,34,58.91
OI0016575,ORD005534,PRD0067,22,172.46
OI0016576,ORD005535,PRD0063,24,139.58
OI0016577,ORD005535,PRD0114,2,122.24
OI0016578,ORD005535,PRD0036,2,191.05
OI0016579,ORD005536,PRD0002,7,172.3
OI0016580,ORD005536,PRD0115,3,102.09
OI0016581,ORD005536,PRD0059,6,201.86
OI0016582,ORD005537,PRD999,13,188.87
OI0016583,ORD005537,PRD0075,13,173.74
OI0016584,ORD005538,PRD0087,17,40.72
OI0016585,ORD005539,PRD0117,12,90.73
