order_id,customer_id,store_id,employee_id,order_date,status
ORD005128,CUST01208,DC009,EMP0600,2025-09-03,Cancelled
ORD005129,CUST00892,DC015,EMP0570,2023-09-08,Fulfilled
ORD005130,CUST01442,DC023,EMP0607,2023-04-11,Fulfilled
ORD005131,CUST02476,DC020,EMP0400,2023-09-08,Fulfilled
ORD005132,CUST01991,DC020,EMP0177,2021-05-22,Fulfilled
ORD005133,CUST02216,DC017,EMP0521,2024-12-20,Fulfilled
ORD005134,CUST00748,DC022,EMP0642,2024-10-05,Pending
ORD005135,CUST01675,DC007,EMP0545,2021-12-02,Cancelled
ORD005136,CUST01870,DC008,EMP0131,2021-12-03,Backordered
ORD005137,CUST02154,DC015,EMP0244,2025-03-22,Fulfilled
ORD005138,CUST02630,DC010,EMP0317,2021-12-21,Fulfilled
ORD005139,CUST03665,DC014,EMP0307,2025-12-06,Pending
ORD005140,CUST02341,DC009,EMP0059,2023-10-27,Pending
ORD005141,CUST00899,DC002,EMP0345,2024-03-22,Pending
ORD005142,CUST00953,DC018,EMP0565,2022-09-26,Fulfilled
ORD005143,CUST01167,DC023,EMP0385,2022-03-02,Fulfilled
ORD005144,CUST01648,DC009,EMP0278,2024-12-22,Pending
ORD005145,CUST03177,DC006,EMP0175,2025-04-24,Fulfilled
ORD005146,CUST03344,DC021,EMP0193,2025-02-04,Fulfilled
ORD005147,CUST00025,DC021,EMP0343,2021-01-04,Fulfilled
ORD005148,CUST02518,DC009,EMP0542,2025-02-14,Cancelled
ORD005149,CUST01349,DC001,EMP0305,2022-01-23,Fulfilled
ORD005150,CUST02658,DC010,EMP0051,2023-06-11,Fulfilled
ORD005151,CUST01799,DC002,EMP0219,2021-11-23,Fulfilled
ORD005152,CUST00819,DC014,EMP0646,2021-01-13,Backordered
ORD005153,CUST00921,DC013,EMP0144,2021-06-06,Cancelled
ORD005154,CUST00963,DC017,EMP0282,2024-01-14,Backordered
ORD005155,CUST01207,DC018,EMP0085,2022-01-17,Fulfilled
ORD005156,CUST02480,DC012,EMP0277,2024-02-26,Fulfilled
ORD005157,CUST03575,DC005,EMP0424,2023-02-01,Fulfilled
ORD005158,CUST02362,DC023,EMP0524,2023-11-09,Cancelled
ORD005159,CUST00175,DC002,EMP0033,2022-12-25,Cancelled
ORD005160,CUST02982,DC020,EMP0500,2021-07-20,Pending
ORD005161,CUST01216,DC004,EMP0053,2024-05-03,Fulfilled
ORD005162,CUST00415,DC019,EMP0506,2022-01-21,Fulfilled
ORD005163,CUST03048,DC015,EMP0671,2021-08-27,Cancelled
ORD005164,CUST00580,DC005,EMP0240,2025-03-10,Fulfilled
ORD005165,CUST03424,DC016,EMP0422,2022-08-31,Fulfilled
ORD005166,CUST01556,DC016,EMP0321,2023-08-09,Fulfilled
ORD005167,CUST02609,DC013,EMP0204,2024-11-15,Pending
ORD005168,CUST02393,DC009,EMP0295,2021-01-17,Pending
ORD005169,CUST00214,DC016,EMP0416,2022-06-22,Fulfilled
ORD005170,CUST00480,DC002,EMP0387,2022-08-13,Fulfilled
ORD005171,CUST02101,DC021,EMP0320,2021-04-05,Backordered
ORD005172,CUST00581,DC005,EMP0038,2021-10-11,Fulfilled
ORD005173,CUST02215,DC016,EMP0702,2025-02-10,Pending
ORD005174,CUST02789,DC018,EMP0747,2022-03-02,Cancelled
ORD005175,CUST00270,DC017,EMP0315,2025-02-03,Fulfilled
ORD005176,CUST00567,DC008,EMP0593,2021-10-19,Cancelled
ORD005177,CUST01226,DC024,EMP0374,2021-10-05,Fulfilled
ORD005178,CUST03744,DC010,EMP0755,2025-02-28,Fulfilled
ORD005179,CUST01212,DC002,EMP0170,2022-04-26,Fulfilled
ORD005180,CUST03643,DC013,EMP0509,2023-03-16,Fulfilled
ORD005181,CUST01733,DC015,EMP0546,2021-08-05,Fulfilled
ORD005182,CUST01258,DC007,EMP0507,2021-02-27,Fulfilled
ORD005183,CUST00979,DC003,EMP0764,2022-08-08,Backordered
ORD005184,CUST01061,DC005,EMP0230,2023-01-16,Fulfilled
ORD005185,CUST00036,DC004,EMP0733,2023-11-18,Cancelled
ORD005186,CUST00094,DC011,EMP0754,2023-10-09,Fulfilled
ORD005187,CUST00959,DC022,EMP0095,2022-12-26,Cancelled
ORD005188,CUST00175,DC015,EMP0615,2023-07-20,Backordered
ORD005189,CUST02262,DC023,EMP0109,2022-06-22,Fulfilled
ORD005190,CUST02123,DC006,EMP0595,2024-05-19,Fulfilled
ORD005191,CUST00027,DC024,EMP0528,2024-07-11,Fulfilled
ORD005192,CUST02581,DC004,EMP0355,2022-07-05,Cancelled
ORD005193,CUST02162,DC011,EMP0055,2022-04-04,Cancelled
ORD005194,CUST02143,DC003,EMP0288,2021-05-25,Backordered
ORD005195,CUST01701,DC009,EMP0660,2024-03-07,Fulfilled
ORD005196,CUST01866,DC004,EMP0748,2025-02-06,Cancelled
ORD005197,CUST02994,DC009,EMP0236,2023-08-21,Fulfilled
ORD005198,CUST03260,DC009,EMP0073,2022-03-02,Backordered
ORD005199,CUST00729,DC021,EMP0759,2023-11-01,Backordered
ORD005200,CUST03818,DC009,EMP0547,2021-07-30,Backordered
ORD005201,CUST00113,DC005,EMP0172,2022-05-28,Fulfilled
ORD005202,CUST02056,DC008,EMP0061,2024-08-10,Fulfilled
ORD005203,CUST00584,DC001,EMP0755,2024-08-10,Pending
ORD005204,CUST02156,DC015,EMP0316,2021-12-14,Backordered
ORD005205,CUST03786,DC010,EMP0195,2024-06-14,Cancelled
ORD005206,CUST03473,DC005,EMP0121,2023-03-11,Fulfilled
ORD005207,CUST02622,DC009,EMP0082,2023-12-29,Cancelled
ORD005208,CUST00164,DC024,EMP0490,2025-10-18,Pending
ORD005209,CUST00207,DC019,EMP0569,2024-02-25,Fulfilled
ORD005210,CUST02128,DC012,EMP0309,2024-03-27,Pending
ORD005211,CUST00846,DC006,EMP0199,2025-05-09,Fulfilled
ORD005212,CUST00511,DC007,EMP0517,2022-11-14,Pending
ORD005213,CUST01799,DC011,EMP0659,2021-08-29,Fulfilled
ORD005214,CUST01886,DC007,EMP0662,2021-05-13,Cancelled
ORD005215,CUST03801,DC006,EMP0411,2022-06-13,Fulfilled
ORD005216,CUST02582,DC021,EMP0434,2024-08-13,Fulfilled
ORD005217,CUST03662,DC010,EMP0758,2024-03-14,Cancelled
ORD005218,CUST00674,DC001,EMP0790,2023-02-07,Fulfilled
ORD005219,CUST02988,DC023,EMP0655,2023-07-22,Cancelled
ORD005220,CUST01177,DC024,EMP0075,2022-12-04,Fulfilled
ORD005221,CUST02925,DC009,EMP0500,2022-08-11,Fulfilled
ORD005222,CUST00222,DC001,EMP0704,2022-03-09,Backordered
ORD005223,CUST01381,DC023,EMP0017,2025-10-04,Fulfilled
ORD005224,CUST00787,DC011,EMP0196,2022-10-30,Fulfilled
ORD005225,CUST02506,DC005,EMP0598,2022-05-31,Fulfilled
ORD005226,CUST01924,DC020,EMP0471,2024-09-15,Backordered
ORD005227,CUST00547,DC018,EMP0779,2021-08-21,Fulfilled
ORD005228,CUST01044,DC005,EMP0761,2022-03-16,Backordered
ORD005229,CUST01511,DC013,EMP0134,2021-12-08,Pending
ORD005230,CUST02972,DC016,EMP0486,2025-01-01,Pending
ORD005231,CUST02940,DC014,EMP0233,2023-03-16,Pending
ORD005232,CUST00613,DC004,EMP0104,2024-09-14,Backordered
ORD005233,CUST03002,DC024,EMP0286,2022-09-14,Pending
ORD005234,CUST02761,DC019,EMP0392,2025-02-15,Pending
ORD005235,CUST00165,DC001,EMP0008,2023-06-07,Fulfilled
ORD005236,CUST02185,DC024,EMP0193,2024-12-06,Cancelled
ORD005237,CUST01774,DC022,EMP0405,2022-01-28,Pending
ORD005238,CUST03125,DC005,EMP0402,2023-03-22,Cancelled
ORD005239,CUST03955,DC011,EMP0711,2024-06-11,Cancelled
ORD005240,CUST02878,DC007,EMP0643,2025-09-28,Fulfilled
ORD005241,CUST00188,DC007,EMP0339,2025-11-27,Cancelled
ORD005242,CUST01466,DC007,EMP0512,2022-07-11,Cancelled
ORD005243,CUST03923,DC008,EMP0293,2023-09-11,Fulfilled
ORD005244,CUST01034,DC016,EMP0086,2021-01-21,Cancelled
ORD005245,CUST02330,DC004,EMP0143,2021-10-11,Fulfilled
ORD005246,CUST03345,DC023,EMP0355,2025-08-28,Cancelled
ORD005247,CUST02019,DC001,EMP0260,2024-01-01,Fulfilled
ORD005248,CUST00077,DC023,EMP0272,2024-01-15,Pending
ORD005249,CUST03521,DC024,EMP0583,2023-11-26,Fulfilled
ORD005250,CUST02374,DC017,EMP0547,2025-07-17,Pending
ORD005251,CUST01767,DC016,EMP0783,2022-10-29,Fulfilled
ORD005252,CUST01112,DC021,EMP0380,2025-03-08,Backordered
ORD005253,CUST00175,DC024,EMP0718,2022-05-29,Backordered
ORD005254,CUST01343,DC023,EMP0176,2023-08-06,Backordered
ORD005255,CUST01748,DC020,EMP0239,2025-11-23,Cancelled
ORD005256,CUST00067,DC005,EMP0008,2022-11-07,Fulfilled
ORD005257,CUST01395,DC013,EMP0284,2024-04-24,Backordered
ORD005258,CUST01210,DC022,EMP0347,2021-11-25,Fulfilled
ORD005259,CUST01142,DC015,EMP0390,2022-01-20,Fulfilled
ORD005260,CUST00028,DC001,EMP0111,2022-08-26,Cancelled
ORD005261,CUST02102,DC001,EMP0095,2025-05-15,Fulfilled
ORD005262,CUST02190,DC022,EMP0178,2021-09-07,Fulfilled
ORD005263,CUST02265,DC017,EMP0001,2025-10-27,Pending
ORD005264,CUST00626,DC006,EMP0306,2025-11-05,Cancelled
ORD005265,CUST01622,DC019,EMP0324,2021-01-26,Fulfilled
ORD005266,CUST00649,DC006,EMP0230,2024-07-19,Fulfilled
ORD005267,CUST03775,DC024,EMP0322,2021-12-23,Cancelled
ORD005268,CUST00902,DC016,EMP0018,2022-03-26,Cancelled
ORD005269,CUST00243,DC002,EMP0215,2025-07-13,Fulfilled
ORD005270,CUST02585,DC006,EMP0474,2022-07-24,Fulfilled
ORD005271,CUST01617,DC013,EMP0242,2021-07-18,Fulfilled
ORD005272,CUST01139,DC003,EMP0515,2025-12-12,Fulfilled
ORD005273,CUST03668,DC009,EMP0495,2025-04-22,Backordered
ORD005274,CUST02296,DC024,EMP0317,2025-03-10,Fulfilled
ORD005275,CUST00565,DC008,EMP0367,2022-12-31,Fulfilled
ORD005276,CUST02054,DC001,EMP0733,2025-01-24,Fulfilled
ORD005277,CUST00532,DC024,EMP0264,2021-05-31,Fulfilled
ORD005278,CUST01932,DC002,EMP0082,2023-12-20,Cancelled
ORD005279,CUST00450,DC010,EMP0032,2022-02-25,Cancelled
ORD005280,CUST02495,DC024,EMP0083,2022-05-29,Cancelled
ORD005281,CUST00874,DC016,EMP0173,2022-01-25,Cancelled
ORD005282,CUST01231,DC012,EMP0695,2023-07-04,Fulfilled
ORD005283,CUST00068,DC023,EMP0667,2022-12-10,Fulfilled
ORD005284,CUST03344,DC019,EMP0305,2025-03-21,Backordered
ORD005285,CUST01096,DC021,EMP0503,2021-03-14,Fulfilled
ORD005286,CUST03330,DC003,EMP0076,2021-01-17,Fulfilled
ORD005287,CUST00505,DC009,EMP0272,2022-10-11,Backordered
ORD005288,CUST02864,DC019,EMP0533,2024-08-02,Pending
ORD005289,CUST02027,DC018,EMP0576,2025-12-29,Fulfilled
ORD005290,CUST00483,DC005,EMP0462,2021-03-02,Cancelled
ORD005291,CUST02187,DC014,EMP0270,2023-09-11,Fulfilled
ORD005292,CUST01989,DC018,EMP0534,2023-03-31,Fulfilled
ORD005293,CUST03316,DC022,EMP0119,2023-01-27,Cancelled
ORD005294,CUST01812,DC002,EMP0088,2025-12-02,Fulfilled
ORD005295,CUST03860,DC001,EMP0684,2023-02-01,Backordered
ORD005296,CUST00143,DC014,EMP0166,2025-05-23,Pending
ORD005297,CUST03855,DC019,EMP0486,2021-12-15,Fulfilled
ORD005298,CUST03154,DC023,EMP0538,2023-09-13,Fulfilled
ORD005299,CUST00791,DC010,EMP0186,2021-12-11,Fulfilled
ORD005300,CUST02844,DC007,EMP0037,2021-10-20,Backordered
ORD005301,CUST03744,DC021,EMP0058,2023-08-02,Backordered
ORD005302,CUST01582,DC018,EMP0771,2022-01-09,Fulfilled
ORD005303,CUST00823,DC009,EMP0132,2022-04-27,Pending
ORD005304,CUST03867,DC023,EMP0230,2022-06-02,Pending
ORD005305,CUST03355,DC005,EMP0775,2025-01-13,Cancelled
ORD005306,CUST03624,DC006,EMP0495,2023-12-12,Pending
ORD005307,CUST00588,DC020,EMP0283,2023-05-22,Cancelled
ORD005308,CUST02595,DC006,EMP0272,2023-09-14,Pending
ORD005309,CUST00776,DC010,EMP0747,2024-03-15,Backordered
ORD005310,CUST00161,DC016,EMP0352,2024-06-29,Fulfilled
ORD005311,CUST01804,DC016,EMP0351,2021-12-10,Cancelled
ORD005312,CUST02173,DC015,EMP0125,2025-10-19,Backordered
ORD005313,CUST01381,DC008,EMP0691,2023-03-26,Fulfilled
ORD005314,CUST02466,DC016,EMP0055,2023-08-07,Cancelled
ORD005315,CUST01208,DC024,EMP0050,2024-01-10,Fulfilled
ORD005316,CUST03582,DC012,EMP0444,2023-05-31,Backordered
ORD005317,CUST02217,DC021,EMP0248,2022-10-02,Pending
ORD005318,CUST01961,DC019,EMP0135,2025-03-01,Fulfilled
ORD005319,CUST02552,DC024,EMP0302,2024-01-21,Pending
ORD005320,CUST02828,DC005,EMP0724,2021-08-07,Fulfilled
ORD005321,CUST01370,DC016,EMP0585,2023-08-30,Cancelled
ORD005322,CUST00635,DC014,EMP0437,2024-01-12,Pending
ORD005323,CUST00365,DC021,EMP0230,2021-05-08,Fulfilled
ORD005324,CUST01424,DC008,EMP0031,2025-07-20,Backordered
ORD005325,CUST01770,DC012,EMP0703,2025-10-25,Cancelled
ORD005326,CUST02120,DC006,EMP0572,2023-07-02,Fulfilled
ORD005327,CUST03438,DC022,EMP0614,2022-12-28,Fulfilled
ORD005328,CUST00303,DC021,EMP0390,2023-10-20,Fulfilled
ORD005329,CUST00944,DC008,EMP0562,2021-05-10,Pending
ORD005330,CUST00811,DC004,EMP0526,2023-06-07,Cancelled
ORD005331,CUST01171,DC004,EMP0199,2022-04-16,Pending
ORD005332,CUST03386,DC002,EMP0576,2025-09-14,Pending
ORD005333,CUST01295,DC022,EMP0706,2023-08-28,Fulfilled
ORD005334,CUST01939,DC010,EMP0487,2022-03-27,Cancelled
ORD005335,CUST02687,DC024,EMP0593,2024-09-23,Fulfilled
ORD005336,CUST03476,DC011,EMP0372,2025-03-17,Fulfilled
ORD005337,CUST01515,DC005,EMP0647,2024-04-10,Fulfilled
ORD005338,CUST00986,DC018,EMP0003,2024-11-03,Backordered
ORD005339,CUST01675,DC008,EMP0265,2023-02-04,Backordered
ORD005340,CUST02854,DC008,EMP0549,2025-06-02,Fulfilled
ORD005341,CUST02972,DC017,EMP0141,2024-02-16,Cancelled
ORD005342,CUST02208,DC012,EMP0312,2023-08-26,Fulfilled
ORD005343,CUST00074,DC010,EMP0112,2022-10-12,Cancelled
ORD005344,CUST01992,DC021,EMP0616,2025-04-09,Fulfilled
ORD005345,CUST01147,DC017,EMP0054,2025-05-24,Fulfilled
ORD005346,CUST01639,DC015,EMP0673,2025-05-09,Backordered
ORD005347,CUST03627,DC009,EMP0726,2022-01-02,Backordered
ORD005348,CUST03858,DC020,EMP0132,2022-04-10,Cancelled
ORD005349,CUST00030,DC011,EMP0616,2021-10-02,Pending
ORD005350,CUST03603,DC024,EMP0304,2024-01-22,Cancelled
ORD005351,CUST03767,DC019,EMP0302,2024-11-16,Cancelled
ORD005352,CUST03613,DC007,EMP0272,2022-06-13,Fulfilled
ORD005353,CUST03489,DC016,EMP0638,2025-10-25,Pending
ORD005354,CUST01985,DC017,EMP0155,2024-03-05,Pending
ORD005355,CUST01212,DC011,EMP0532,2021-11-15,Backordered
ORD005356,CUST00144,DC019,EMP0120,2022-08-30,Pending
ORD005357,CUST01106,DC016,EMP0180,2021-08-14,Fulfilled
ORD005358,CUST03690,DC020,EMP0203,2025-04-29,Fulfilled
ORD005359,CUST02414,DC024,EMP0570,2024-07-09,Fulfilled
ORD005360,CUST00827,DC008,EMP0419,2022-10-19,Cancelled
ORD005361,CUST02007,DC015,EMP0333,2023-05-31,Fulfilled
ORD005362,CUST03005,DC016,EMP0672,2025-02-10,Fulfilled
ORD005363,CUST03596,DC006,EMP0727,2025-03-21,Fulfilled
ORD005364,CUST01078,DC019,EMP0048,2023-01-25,Fulfilled
ORD005365,CUST03284,DC024,EMP0558,2025-01-05,Cancelled
ORD005366,CUST02971,DC013,EMP0164,2025-03-10,Fulfilled
ORD005367,CUST02541,DC013,EMP0506,2022-02-07,Fulfilled
ORD005368,CUST02759,DC021,EMP0108,2022-06-09,Backordered
ORD005369,CUST01542,DC015,EMP0074,2022-07-03,Fulfilled
ORD005370,CUST03802,DC014,EMP0306,2021-05-20,Backordered
ORD005371,CUST00861,DC012,EMP0146,2023-09-16,Cancelled
ORD005372,CUST00062,DC003,EMP0231,2025-08-20,Backordered
ORD005373,CUST00930,DC024,EMP0395,2025-03-11,Pending
ORD005374,CUST01411,DC019,EMP0293,2022-08-15,Fulfilled
ORD005375,CUST01234,DC001,EMP0111,2021-01-10,Backordered
ORD005376,CUST03580,DC015,EMP0383,2023-05-01,Fulfilled
ORD005377,CUST00957,DC010,EMP0592,2021-01-11,Fulfilled
ORD005378,CUST03619,DC003,EMP0797,2024-11-04,Fulfilled
ORD005379,CUST02344,DC006,EMP0413,2024-05-29,Fulfilled
ORD005380,CUST02592,DC009,EMP0098,15/2/2024,Cancelled
ORD005381,CUST03348,DC016,EMP0159,2023-02-08,Backordered
ORD005382,CUST00073,DC011,EMP0708,2022-03-24,Fulfilled
ORD005383,CUST01480,DC018,EMP0679,2023-05-26,Cancelled
ORD005384,CUST03201,DC010,EMP0659,2023-06-24,Pending
ORD005385,CUST02049,DC011,EMP0088,2023-06-04,Backordered
ORD005386,CUST02431,DC018,EMP0446,2021-10-29,Pending
ORD005387,CUST00320,DC004,EMP0641,2022-03-24,Cancelled
ORD005388,CUST02634,DC019,EMP0776,2021-11-23,Fulfilled
ORD005389,CUST00023,DC023,EMP0282,2023-11-09,Cancelled
ORD005390,CUST00835,DC015,EMP0424,2024-07-02,Pending
ORD005391,CUST02070,DC014,EMP0238,2021-01-10,Fulfilled
ORD005392,CUST03033,DC016,EMP0338,2023-03-16,Cancelled
ORD005393,CUST00506,DC019,EMP0504,2022-03-25,Fulfilled
ORD005394,CUST00629,DC016,EMP0101,2023-02-25,Fulfilled
ORD005395,CUST03506,DC021,EMP0503,2024-07-13,Fulfilled
ORD005396,CUST00992,DC001,EMP0309,2024-01-28,Pending
ORD005397,CUST01882,DC017,EMP0149,2025-10-30,Cancelled
ORD005398,CUST00856,DC016,EMP0643,2022-11-18,Fulfilled
ORD005399,CUST02598,DC004,EMP0795,2023-12-19,Cancelled
ORD005400,CUST01641,DC006,EMP0245,2024-11-22,Backordered
ORD005401,CUST02681,DC024,EMP0773,2021-01-20,Pending
ORD005402,CUST02903,DC014,EMP0435,2022-06-10,Pending
ORD005403,CUST02505,DC008,EMP0283,2021-07-27,Fulfilled
ORD005404,CUST03869,DC018,EMP0427,2024-05-22,Cancelled
ORD005405,CUST02553,DC022,EMP0186,2021-09-28,Fulfilled
ORD005406,CUST00541,DC006,EMP0710,2022-04-09,Fulfilled
ORD005407,CUST01306,DC005,EMP0213,2021-06-08,Fulfilled
ORD005408,CUST02009,DC017,EMP0073,2025-01-27,Cancelled
ORD005409,CUST03474,DC018,EMP0063,2021-08-20,Fulfilled
ORD005410,CUST02850,DC010,EMP0787,24/1/2023,Fulfilled
ORD005411,CUST02760,DC020,EMP0631,2023-10-11,Fulfilled
ORD005412,CUST03883,DC004,EMP0751,2022-06-19,Pending
ORD005413,CUST02403,DC002,EMP0357,2024-11-22,Fulfilled
ORD005414,CUST00067,DC010,EMP0032,2023-10-25,Fulfilled
ORD005415,CUST03403,DC012,EMP0153,2022-01-07,Fulfilled
ORD005416,CUST03826,DC002,EMP0414,2023-03-11,Fulfilled
ORD005417,CUST02061,DC018,EMP0521,2023-04-17,Fulfilled
ORD005418,CUST02878,DC012,EMP0540,2022-08-29,Cancelled
ORD005419,CUST02942,DC020,EMP0421,2023-06-06,Cancelled
ORD005420,CUST03069,DC013,EMP0485,2022-10-09,Fulfilled
ORD005421,CUST00824,DC015,EMP0411,2024-09-05,Fulfilled
ORD005422,CUST03940,DC016,EMP0526,2025-02-21,Fulfilled
ORD005423,CUST00954,DC020,EMP0016,2022-04-13,Pending
ORD005424,CUST02120,DC013,EMP0585,2021-11-29,Fulfilled
ORD005425,CUST01357,DC001,EMP0427,2025-12-12,Backordered
ORD005426,CUST00880,DC012,EMP0513,2024-01-04,Pending
ORD005427,CUST01622,DC007,EMP0109,2023-02-27,Fulfilled
ORD005428,CUST02494,DC018,EMP0705,2024-09-07,Fulfilled
ORD005429,CUST00210,DC012,EMP0255,2024-08-17,Pending
ORD005430,CUST02836,DC009,EMP0085,2021-03-10,Fulfilled
ORD005431,CUST00366,DC006,EMP0792,2023-03-28,Backordered
ORD005432,CUST00587,DC002,EMP0414,2022-11-18,Fulfilled
ORD005433,CUST02442,DC020,EMP0229,2023-07-09,Backordered
ORD005434,CUST03926,DC023,EMP0182,2021-09-13,Fulfilled
ORD005435,CUST03727,DC024,EMP0554,2023-10-27,Fulfilled
ORD005436,CUST03364,DC016,EMP0716,2022-11-27,Fulfilled
ORD005437,CUST00186,DC012,EMP0431,2023-04-04,Pending
ORD005438,CUST01912,DC015,EMP0086,2022-05-10,Cancelled
ORD005439,CUST03700,DC006,EMP0662,2024-01-10,Fulfilled
ORD005440,CUST03474,DC011,EMP0126,2021-02-27,Backordered
ORD005441,CUST00665,DC005,EMP0009,2022-04-28,Fulfilled
ORD005442,CUST01034,DC022,EMP0756,2024-03-28,Fulfilled
ORD005443,CUST03085,DC023,EMP0107,2023-09-03,Fulfilled
ORD005444,CUST01048,DC023,EMP0190,2024-08-27,Fulfilled
ORD005445,CUST00093,DC006,EMP0043,2025-09-03,Fulfilled
ORD005446,CUST00240,DC024,EMP0133,2024-12-02,Backordered
ORD005447,CUST01009,DC023,EMP0267,2023-10-24,Pending
ORD005448,CUST02816,DC022,EMP0382,2022-01-21,Pending
ORD005449,CUST02786,DC021,EMP0505,2025-08-23,Fulfilled
ORD005450,CUST02568,DC015,EMP0184,2022-01-21,Backordered
ORD005451,CUST03722,DC010,EMP0066,2022-10-15,Fulfilled
ORD005452,CUST01325,DC024,EMP0180,2025-06-08,Fulfilled
ORD005453,CUST00488,DC024,EMP0712,2025-02-16,Cancelled
ORD005454,CUST01803,DC023,EMP0195,2025-08-04,Pending
ORD005455,CUST01517,DC009,EMP0004,2023-04-01,Backordered
ORD005456,CUST02152,DC002,EMP0044,2025-12-31,Fulfilled
ORD005457,CUST02097,DC013,EMP0785,2022-02-08,Pending
ORD005458,CUST02141,DC010,EMP0087,2025-10-15,Backordered
ORD005459,CUST03957,DC024,EMP0029,2023-05-31,Cancelled
ORD005460,CUST03881,DC002,EMP0638,2021-03-23,Cancelled
ORD005461,CUST01134,DC017,EMP0785,2025-03-28,Pending
ORD005462,CUST03086,DC021,EMP0607,2024-10-27,Pending
ORD005463,CUST01299,DC014,EMP0352,2025-04-23,Pending
ORD005464,CUST00981,DC007,EMP0047,2023-03-22,Cancelled
ORD005465,CUST00672,DC011,EMP0262,2021-01-20,Fulfilled
ORD005466,CUST03524,DC013,EMP0460,2021-07-28,Cancelled
ORD005467,CUST01285,DC004,EMP0758,2023-08-04,Fulfilled
ORD005468,CUST01629,DC009,EMP0406,2025-01-29,Fulfilled
ORD005469,CUST02922,DC022,EMP0073,2022-08-10,Fulfilled
ORD005470,CUST02066,DC002,EMP0076,2025-04-05,Backordered
ORD005471,CUST01425,DC010,EMP0444,2022-08-11,Pending
ORD005472,CUST01740,DC010,EMP0550,2022-01-01,Pending
ORD005473,CUST03844,DC021,EMP0006,2022-02-13,Fulfilled
ORD005474,CUST00261,DC023,EMP0632,2025-04-06,Cancelled
ORD005475,CUST02564,DC013,EMP0398,2023-01-15,Cancelled
ORD005476,CUST02437,DC011,EMP0367,2023-09-01,Pending
ORD005477,CUST00085,DC014,EMP0288,2025-04-20,Backordered
ORD005478,CUST03677,DC004,EMP0796,2021-10-11,Pending
ORD005479,CUST02982,DC017,EMP0539,2022-12-14,Fulfilled
ORD005480,CUST02245,DC004,EMP0739,2024-12-14,Fulfilled
ORD005481,CUST03643,DC004,EMP0656,2022-12-21,Fulfilled
ORD005482,CUST02535,DC017,EMP0601,2022-04-12,Fulfilled
ORD005483,CUST02029,DC002,EMP0588,2025-03-24,Fulfilled
ORD005484,CUST01557,DC018,EMP0316,2021-05-19,Pending
ORD005485,CUST00290,DC012,EMP0495,2024-10-19,Pending
ORD005486,CUST01471,DC014,EMP0081,2022-05-02,Cancelled
ORD005487,CUST02787,DC002,EMP0442,2025-03-23,Backordered
ORD005488,CUST00776,DC013,EMP0015,2024-01-13,Fulfilled
ORD005489,CUST01753,DC017,EMP0792,2021-11-08,Fulfilled
ORD005490,CUST01063,DC003,EMP0242,2021-07-13,Pending
ORD005491,CUST03087,DC021,EMP0601,2023-01-24,Fulfilled
ORD005492,CUST03001,DC005,EMP0437,2024-08-11,Fulfilled
ORD005493,CUST00170,DC015,EMP0597,2022-06-25,Backordered
ORD005494,CUST03819,DC001,EMP0648,2025-09-08,Fulfilled
ORD005495,CUST01346,DC022,EMP0061,2021-07-15,Pending
ORD005496,CUST00698,DC014,EMP0279,2024-06-05,Fulfilled
ORD005497,CUST01835,DC003,EMP0179,2024-10-26,Fulfilled
ORD005498,CUST02565,DC017,EMP0473,2025-08-04,Fulfilled
ORD005499,CUST03259,DC015,EMP0027,2025-08-25,Cancelled
ORD005500,CUST03915,DC024,EMP0114,2023-07-28,Fulfilled
ORD005501,CUST00805,DC024,EMP0309,2025-10-22,Pending
ORD005502,CUST03861,DC007,EMP0316,2021-07-15,Backordered
ORD005503,CUST02823,DC018,EMP0795,2021-03-15,Pending
ORD005504,CUST02686,DC015,EMP0647,2022-12-29,Backordered
ORD005505,CUST02560,DC012,EMP0355,2022-08-13,Fulfilled
ORD005506,CUST02039,DC014,EMP0716,2025-06-28,Fulfilled
ORD005507,CUST03616,DC002,EMP0756,2021-01-11,Fulfilled
ORD005508,CUST00401,DC010,EMP0161,2024-06-01,Fulfilled
ORD005509,CUST01145,DC015,EMP0087,2024-07-09,Cancelled
ORD005510,CUST03535,DC002,EMP0350,2024-11-29,Fulfilled
ORD005511,CUST03176,DC015,EMP0635,2021-09-04,Backordered
ORD005512,CUST03776,DC003,EMP0664,2021-12-30,Fulfilled
ORD005513,CUST02423,DC018,EMP0490,2021-03-27,Fulfilled
ORD005514,CUST00567,DC014,EMP0118,2023-11-21,Cancelled
ORD005515,CUST00023,DC011,EMP0149,2024-05-07,Cancelled
ORD005516,CUST03655,DC018,EMP0753,2025-09-15,Cancelled
ORD005517,CUST01887,DC003,EMP0012,2023-11-23,Cancelled
ORD005518,CUST02907,DC013,EMP0191,2022-11-28,Fulfilled
ORD005519,CUST01618,DC012,EMP0783,2022-09-03,Backordered
ORD005520,CUST02790,DC013,EMP0636,2022-01-15,Fulfilled
ORD005521,CUST01794,DC016,EMP0477,2021-06-04,Cancelled
ORD005522,CUST00954,DC001,EMP0764,2021-06-27,Fulfilled
ORD005523,CUST00723,DC014,EMP0518,2021-07-04,Fulfilled
ORD005524,CUST00882,DC023,EMP0789,2021-11-25,Cancelled
ORD005525,CUST01786,DC014,EMP0696,2025-04-12,Fulfilled
ORD005526,CUST02088,DC016,EMP0772,2024-10-05,Backordered
